isodate,offer,salary,contract_type,start_hour,end_hour,hours_worked,monday,tuesday,wednesday,thursday,friday,saturday,sunday,days_worked,state,municipality,scholarship,experience,languages
2020-08-03,operador retroexcavadora,8666,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Tlaxcala,Atlangatepec,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,representante ventas,10000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Yucatán,Mérida,Licenciatura,2 - 3 años,No es requisito
2020-08-03,chofer repartidor,7800,Contrato por tiempo determinado,2400,2400,24.0,1,1,1,1,1,1,0,6,Chihuahua,Chihuahua,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-03,despachador gasolina,5600,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,1,7,Coahuila,Saltillo,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-03,mecanico industrial,8000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,0,0,5,Coahuila,Monclova,Carrera técnica,2 - 3 años,No es requisito
2020-08-03,promotores ventas casas,4400,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,ingeniero civil,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Licenciatura,1 - 2 años,No es requisito
2020-08-03,gerente sistemas,25000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Guanajuato,San Miguel de Allende,Maestría,1 - 2 años,Inglés-Avanzado Se requiere una certificación del idioma
2020-08-03,chofer,6000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Guanajuato,Guanajuato,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,community manager,6400,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Guanajuato,San Miguel de Allende,T. superior universitario,6m - 1 año,Inglés-Intermedio Se requiere una certificación del idioma
2020-08-03,empleado mantenimiento general,4800,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Quintana Roo,Othón P. Blanco,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,asistente direccion operativa,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,San Luis Potosí,San Luis Potosí,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,promotor creditos,5300,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,San Luis Potosí,Ciudad Valles,Prepa o vocacional,No especificada,No es requisito
2020-08-03,auxiliar almacen,5000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Veracruz,Coatepec,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-03,jefe almacen,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Veracruz,Coatepec,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,ayudante tienda,4500,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,1,7,Yucatán,Mérida,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-03,operador tractocamion sencillo,4000,Contrato por tiempo indeterminado,800,2300,15.0,1,1,1,1,1,1,0,6,Yucatán,Progreso,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-03,operador tractocamion full,6000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Yucatán,Progreso,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-03,chofer camion quinta rueda,14000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,1,7,Coahuila,Saltillo,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-03,cocinera y limpieza,4800,Contrato por tiempo indeterminado,800,1500,7.0,1,1,1,1,1,1,0,6,Colima,Colima,Primaria,2 - 3 años,No es requisito
2020-08-03,supervisor ventas tiendas,5000,Contrato por tiempo determinado,900,1900,10.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,chofer trailer doble remolque,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,México,Atlacomulco,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,promotor creditos,5300,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,San Luis Potosí,Tamazunchale,Prepa o vocacional,No especificada,No es requisito
2020-08-03,tecnico mantenimiento,8000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,0,0,5,San Luis Potosí,San Luis Potosí,Carrera técnica,6m - 1 año,No es requisito
2020-08-03,despachador gasolina,3844,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Veracruz,Coatepec,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,empleado mantenimiento,5404,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,1,0,6,Veracruz,Coatepec,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-03,gerente estacion gasolina,10000,Contrato por tiempo indeterminado,800,1500,7.0,1,1,1,1,1,1,1,7,Yucatán,Mérida,Licenciatura,1 - 2 años,No es requisito
2020-08-03,promotora para salchichoneria,5000,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,0,1,1,1,6,Coahuila,Monclova,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,cocinero,4000,Contrato por tiempo indeterminado,1600,2300,7.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,maestra preescolar y primaria,8000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,Guanajuato,Licenciatura,Más de 5 años,Inglés-Avanzado Test of english as a foreign language (toefl)
2020-08-03,tendedor telas.,4000,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,0,0,5,Jalisco,Lagos de Moreno,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-03,guardia seguridad privada,7500,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,1,1,7,Jalisco,Guadalajara,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,vendedor preventista,10500,Contrato por tiempo determinado,900,1800,9.0,1,1,1,1,1,1,0,6,México,Tlalnepantla de Baz,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,ayudante limpieza,6000,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Nuevo León,Monterrey,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,encargado almacen,8160,Contrato por tiempo determinado,800,1600,8.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,chofer compras,3697,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,0,6,Quintana Roo,Solidaridad,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,mecanico cocina,11640,Contrato por tiempo determinado,800,1600,8.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-03,operador cuartos,7710,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,asesora ventas abarrotes,5500,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,San Luis Potosí,Ciudad Valles,Carrera técnica,6m - 1 año,No es requisito
2020-08-03,asesor ventas abarrotes,5500,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,San Luis Potosí,Ciudad Valles,Carrera técnica,6m - 1 año,No es requisito
2020-08-03,ayudante general,4000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,0,0,5,Veracruz,Córdoba,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,despachador gasolina/consultor ventas,3848,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Veracruz,Xalapa,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,despachador gasolina/consultor ventas,3844,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Veracruz,Xalapa,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,agente telefonico bilingue medio tiempo,7000,Contrato por periodo de prueba,2400,2400,24.0,1,1,1,1,1,0,0,5,Chihuahua,Chihuahua,Secundaria/sec. técnica,6m - 1 año,Inglés-Avanzado
2020-08-03,chofer repartidor gas lp cilindrero,6400,Contrato por tiempo indeterminado,2400,2400,24.0,1,1,1,1,1,1,1,7,Chihuahua,Chihuahua,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,cajera,5200,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,ayudante general,4200,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,frutero,4000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,auxiliar mercadotecnia,6000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Licenciatura,1 - 2 años,No es requisito
2020-08-03,promotor portabilidad campo,4289,Contrato por tiempo determinado,900,1800,9.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-03,ejecutivo pyme campo,6000,Contrato por tiempo determinado,900,1900,10.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,ejecutivo ventas tienda,5000,Contrato por tiempo determinado,1000,1900,9.0,1,1,1,1,1,1,1,7,Morelos,Cuernavaca,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,pintor,10000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-03,gerente sucursal,15000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Licenciatura,1 - 2 años,Inglés-Avanzado
2020-08-03,chef ejecutivo,10000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,almacenista,4000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,San Luis Potosí,Ciudad Valles,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,asesor ventas llantas,5000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,San Luis Potosí,Ciudad Valles,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,operador rabon e isuzu,5100,Contrato por tiempo indeterminado,700,2300,16.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Primaria,6m - 1 año,No es requisito
2020-08-03,colaborador carniceria,5300,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Primaria,6m - 1 año,No es requisito
2020-08-03,auxiliar carniceria,5300,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Primaria,6m - 1 año,No es requisito
2020-08-03,vigilante,4190,Contrato por tiempo indeterminado,800,2100,13.0,1,1,1,1,1,1,1,7,Sinaloa,Ahome,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,operador torton,5000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,0,1,6,Veracruz,Xalapa,Secundaria/sec. técnica,3 - 4 años,No es requisito
2020-08-03,asistente gerencia coatepec,7000,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,Veracruz,Coatepec,Licenciatura,1 - 2 años,No es requisito
2020-08-03,"servicio proteccion federal zona cordoba, fortin, orizaba, rio blanco, cd. mendoza, cuitlahuac",13987,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,1,1,7,Veracruz,Córdoba,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,ejecutivo tele marketing  coatepec,6000,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,Veracruz,Coatepec,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,instalador carpinteria,16000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Baja California Sur,La Paz,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-03,secretaria,6800,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Licenciatura,6m - 1 año,No es requisito
2020-08-03,cajera,5600,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Profesional técnico,2 - 3 años,No es requisito
2020-08-03,cajero,6500,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,0,1,1,1,6,Coahuila,Monclova,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,radio operadora,5000,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,1,0,6,Guanajuato,Guanajuato,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,mantenimiento,12000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Guanajuato,Salvatierra,Licenciatura,6m - 1 año,No es requisito
2020-08-03,promotor ventas tienda,4289,Contrato por tiempo determinado,900,1900,10.0,1,1,1,1,1,1,1,7,Morelos,Cuernavaca,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,auxiliar limpieza,4900,Contrato por tiempo determinado,700,1900,12.0,1,1,1,0,1,1,1,6,México,Tlalnepantla de Baz,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,asistente mercadotecnia y ventas,3697,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Quintana Roo,Solidaridad,Licenciatura,3 - 4 años,Inglés-Avanzado
2020-08-03,recepcionista,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Quintana Roo,Benito Juárez,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,empacador pan,4468,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-03,mecanico automotriz,4600,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,San Luis Potosí,Ciudad Valles,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,monitorista,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Tamaulipas,Nuevo Laredo,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,tecnico mecanico diesel y gasolina,8000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Veracruz,Xalapa,Carrera técnica,2 - 3 años,No es requisito
2020-08-03,inspector calidad,4900,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Aguascalientes,Jesús María,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,gerente comedor,15000,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Licenciatura,2 - 3 años,No es requisito
2020-08-03,diseñador,4000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Coahuila,Saltillo,Licenciatura,6m - 1 año,No es requisito
2020-08-03,secretaria,5138,Contrato por tiempo determinado,900,1600,7.0,1,1,1,1,1,1,0,6,Coahuila,Frontera,Prepa o vocacional,No especificada,No es requisito
2020-08-03,contador general,8000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Guanajuato,Guanajuato,Licenciatura,6m - 1 año,No es requisito
2020-08-03,empleado control calidad,6867,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,0,0,5,Michoacán,Morelia,Licenciatura,6m - 1 año,No es requisito
2020-08-03,ayudante herrero,4800,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Michoacán,Morelia,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-03,chofer vendedor,8000,Contrato por tiempo indeterminado,700,1800,11.0,1,1,1,1,1,1,0,6,Morelos,Emiliano Zapata,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,chofer repartidor,14000,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,1,0,6,Morelos,Yautepec,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-03,repartidor,4300,Contrato por tiempo indeterminado,1400,2200,8.0,1,1,1,1,1,1,1,7,Morelos,Cuernavaca,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,asesor ventas,4125,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,promotor ventas,4000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Morelos,Jiutepec,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,supervisor seguridad e higiene,7000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,0,0,5,Querétaro,San Juan del Río,Prepa o vocacional,2 - 3 años,No es requisito
2020-08-03,surtidor abarrotes,3696,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-03,surtidor abarrotes,3696,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-03,panadero,4000,Contrato por tiempo indeterminado,600,1500,9.0,1,1,0,1,1,1,1,6,Tlaxcala,Apetatitlán de Antonio Carvajal,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,jefe produccion,15000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Aguascalientes,Aguascalientes,Licenciatura,1 - 2 años,No es requisito
2020-08-03,chofer transporte personal,7000,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Aguascalientes,Jesús María,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,auxiliar diseño,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Aguascalientes,Aguascalientes,Licenciatura,6m - 1 año,No es requisito
2020-08-03,chef cocinero,10000,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Licenciatura,2 - 3 años,No es requisito
2020-08-03,operador produccion y sanidad,4200,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Guanajuato,Salvatierra,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,surtidor frutas y verduras,4353,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Quintana Roo,Solidaridad,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-03,cajero horas,3990,Contrato por tiempo indeterminado,800,1400,6.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,auxiliar compras,10000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Tamaulipas,Matamoros,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,inspector calidad,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Aguascalientes,Aguascalientes,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-03,panadero,4200,Contrato por tiempo indeterminado,700,1600,9.0,1,1,0,1,1,1,1,6,Coahuila,Monclova,Primaria,6m - 1 año,No es requisito
2020-08-03,analista nomina,7500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,Silao de la Victoria,T. superior universitario,6m - 1 año,No es requisito
2020-08-03,chofer vendedor,3697,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,0,1,0,5,Michoacán,Morelia,Primaria,No especificada,No es requisito
2020-08-03,ayudante general,6000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,0,1,1,1,6,Querétaro,San Juan del Río,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-03,cajera horas,4980,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,cajero horas,4980,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,San Luis Potosí,Ciudad Valles,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-03,contador publico,7000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,0,0,5,Sinaloa,Culiacán,Licenciatura,1 - 2 años,No es requisito
2020-08-03,chofer vehiculos carga,5624,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Tamaulipas,Matamoros,Primaria,3 - 4 años,No es requisito
2020-08-03,operador tracto camion,10000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,1,7,Tlaxcala,Apizaco,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-03,mecanico industrial  ramo papelero,10614,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Tlaxcala,Atlangatepec,T. superior universitario,1 - 2 años,No es requisito
2020-08-03,electricista  ,10277,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Tlaxcala,Atlangatepec,Licenciatura,6m - 1 año,No es requisito
2020-08-03,instrumentista  ,10278,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Tlaxcala,Atlangatepec,Licenciatura,6m - 1 año,No es requisito
